Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,last_purchase_post,days_until_next_purchase,churned,clv_6m,expected_loss,retention_action
16851.0,12,2,239.46,5,2,1,8,New / Low Engagement,2011-12-05 13:32:00,26.0,0,536.8250952375088,0.0,Loyalty / Upsell
16852.0,145,1,113.06,3,1,1,5,Low Value - Likely Churn,2011-11-29 13:22:00,20.0,0,47.69080021355963,0.0,Low Cost Engagement
16853.0,700,1,-67.5,1,1,1,3,Low Value - Likely Churn,,,1,-3.11465538468094,-3.11465538468094,No Action
16854.0,386,2,1408.96,2,2,4,8,Mid Value - Stable,,,1,40.76702224531731,40.76702224531731,No Action
16855.0,12,1,151.2,5,1,1,7,New / Low Engagement,2011-11-16 12:03:00,6.0,0,549.5618951410249,0.0,Loyalty / Upsell
16856.0,387,2,323.09000000000003,2,2,2,6,Low Value - Likely Churn,2011-11-25 08:59:00,15.0,0,86.21622723883489,0.0,Low Cost Engagement
16857.0,412,1,352.8,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16858.0,335,16,4431.63,2,5,5,12,High Value - At Risk,,,1,8.121970349241982,8.121970349241982,No Action
16859.0,75,10,1657.74,3,5,4,12,Mid Value - Stable,,,1,369.8686432383387,369.8686432383387,Low Cost Engagement
16860.0,422,4,1593.67,1,3,4,8,Mid Value - Stable,,,1,159.50545105416606,159.50545105416606,Low Cost Engagement
16861.0,29,6,902.37,4,4,3,11,Mid Value - Stable,,,1,269.4742487459843,269.4742487459843,Low Cost Engagement
16862.0,516,4,662.33,1,3,3,7,Mid Value - Stable,,,1,34.401673016645645,34.401673016645645,No Action
16863.0,0,4,997.07,5,3,3,11,Mid Value - Stable,2011-11-10 15:23:00,1.0,0,287.3637757046309,0.0,Low Cost Engagement
16864.0,403,2,409.25,1,2,2,5,Low Value - Likely Churn,,,1,96.1997660446633,96.1997660446633,No Action
16865.0,371,1,130.95,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16866.0,110,3,207.74,3,3,1,7,Mid Value - Stable,,,1,65.70208909800446,65.70208909800446,No Action
16867.0,659,1,76.74000000000001,1,1,1,3,Low Value - Likely Churn,,,1,-3.2892708653121847,-3.2892708653121847,No Action
16868.0,363,3,393.39,2,3,2,7,Mid Value - Stable,,,1,53.42809933609324,53.42809933609324,No Action
16869.0,14,4,672.6,5,3,3,11,Mid Value - Stable,2011-11-17 12:02:00,7.0,0,512.2048039779213,0.0,Loyalty / Upsell
16870.0,438,1,450.16,1,1,2,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16871.0,58,6,2316.41,4,4,4,12,Mid Value - Stable,2011-11-17 19:27:00,8.0,0,1363.248239473041,0.0,Loyalty / Upsell
16872.0,46,6,1213.13,4,4,4,12,Mid Value - Stable,,,1,415.5792705368542,415.5792705368542,Low Cost Engagement
16873.0,27,16,12692.2,4,5,5,14,High Value - Loyal,2011-12-05 12:05:00,25.0,0,3293.3852984210234,0.0,Loyalty / Upsell
16874.0,348,1,217.74,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16875.0,33,20,4053.2,4,5,5,14,High Value - Loyal,,,1,803.2755812371686,803.2755812371686,High Priority Retention
16876.0,373,1,136.01,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16877.0,9,3,458.01,5,3,2,10,Mid Value - Stable,2011-11-27 13:47:00,18.0,0,591.0692153727925,0.0,Loyalty / Upsell
16878.0,53,1,13.3,4,1,1,6,New / Low Engagement,2011-11-15 08:52:00,5.0,0,8.040349797443213,0.0,Low Cost Engagement
16879.0,389,2,-140.95999999999998,2,2,1,5,Low Value - Likely Churn,,,1,0.682691851764075,0.682691851764075,No Action
16880.0,0,8,1840.86,5,4,4,13,High Value - Loyal,,,1,540.5538418404989,540.5538418404989,High Priority Retention
16881.0,36,1,432.0,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
16882.0,36,3,705.12,4,3,3,10,Mid Value - Stable,,,1,439.7947113240199,439.7947113240199,Low Cost Engagement
16883.0,156,20,2386.64,3,5,4,12,Mid Value - Stable,,,1,337.93640532692314,337.93640532692314,Low Cost Engagement
16884.0,7,4,1073.92,5,3,3,11,Mid Value - Stable,,,1,251.43506973558698,251.43506973558698,Low Cost Engagement
16885.0,20,3,556.98,5,3,3,11,Mid Value - Stable,2011-11-24 13:40:00,15.0,0,234.63387375298558,0.0,Low Cost Engagement
16886.0,414,2,0.0,1,2,1,4,Low Value - Likely Churn,,,1,0.5592996695655346,0.5592996695655346,No Action
16887.0,4,3,660.72,5,3,3,11,Mid Value - Stable,,,1,134.47339573679102,134.47339573679102,Low Cost Engagement
16888.0,370,3,437.15,2,3,2,7,Mid Value - Stable,,,1,60.15962314832707,60.15962314832707,No Action
16889.0,164,6,2530.9,3,4,4,11,Mid Value - Stable,,,1,627.8384287101126,627.8384287101126,High Priority Retention
16890.0,446,3,285.41,1,3,2,6,Low Value - Likely Churn,,,1,16.852632147005245,16.852632147005245,No Action
16891.0,5,10,1940.87,5,5,4,14,High Value - Loyal,2011-12-08 11:15:00,28.0,0,412.23857569262805,0.0,Low Cost Engagement
16892.0,153,4,323.59,3,3,2,8,Mid Value - Stable,2011-12-08 13:18:00,29.0,0,159.22208697727618,0.0,Low Cost Engagement
16893.0,336,2,401.77,2,2,2,6,Low Value - Likely Churn,,,1,62.973311988380686,62.973311988380686,No Action
16894.0,471,5,1282.36,1,4,4,9,High Value - At Risk,,,1,0.17344165824763583,0.17344165824763583,No Action
16895.0,34,5,1121.42,4,4,3,11,Mid Value - Stable,,,1,276.98737332514645,276.98737332514645,Low Cost Engagement
16896.0,524,1,103.95,1,1,1,3,Low Value - Likely Churn,,,1,-4.0060900588572075,-4.0060900588572075,No Action
16897.0,268,3,213.03,2,3,1,6,Low Value - Likely Churn,,,1,1.1983261975450161,1.1983261975450161,No Action
16898.0,146,5,698.33,3,4,3,10,Mid Value - Stable,2011-11-13 15:44:00,4.0,0,220.66442820619767,0.0,Low Cost Engagement
16899.0,59,6,1027.74,4,4,3,11,Mid Value - Stable,2011-12-02 12:03:00,22.0,0,614.4678483291549,0.0,Loyalty / Upsell
16900.0,30,2,70.63000000000011,4,2,1,7,New / Low Engagement,2011-11-28 10:50:00,18.0,0,6.522294577692245,0.0,Low Cost Engagement
16901.0,698,1,204.26,1,1,1,3,Low Value - Likely Churn,,,1,-3.1225484134347026,-3.1225484134347026,No Action
16902.0,85,1,1706.88,3,1,4,8,Mid Value - Stable,,,1,,,Low Cost Engagement
16903.0,349,3,656.74,2,3,3,8,Mid Value - Stable,2011-11-10 15:32:00,1.0,0,300.9677028291692,0.0,Low Cost Engagement
16904.0,64,19,4427.17,3,5,5,13,High Value - Loyal,2011-12-05 13:10:00,26.0,0,1919.3273603598227,0.0,Loyalty / Upsell
16905.0,16,17,3961.81,5,5,5,15,High Value - Loyal,2011-12-04 14:01:00,25.0,0,1115.6353781279458,0.0,Loyalty / Upsell
16906.0,51,7,1448.8,4,4,4,12,Mid Value - Stable,,,1,344.49843233836134,344.49843233836134,Low Cost Engagement
16907.0,117,8,1438.13,3,4,4,11,Mid Value - Stable,2011-11-10 18:04:00,1.0,0,523.1694813733651,0.0,Loyalty / Upsell
16908.0,691,2,153.59,1,2,1,4,Low Value - Likely Churn,,,1,-3.1504922795714605,-3.1504922795714605,No Action
16909.0,33,2,364.14,4,2,2,8,New / Low Engagement,,,1,7.395344001133189,7.395344001133189,No Action
16910.0,21,6,1159.67,4,4,4,12,Mid Value - Stable,2011-12-05 12:51:00,26.0,0,1856.5909988531257,0.0,Loyalty / Upsell
16911.0,596,3,251.35,1,3,2,6,Low Value - Likely Churn,,,1,2.85977468514002,2.85977468514002,No Action
16912.0,37,16,4289.67,4,5,5,14,High Value - Loyal,2011-11-16 15:51:00,7.0,0,950.9668806995701,0.0,Loyalty / Upsell
16913.0,259,3,423.91,2,3,2,7,Mid Value - Stable,,,1,45.76158640035046,45.76158640035046,No Action
16914.0,5,1,208.46,5,1,1,7,New / Low Engagement,,,1,,,Low Cost Engagement
16915.0,13,10,1433.5,5,5,4,14,High Value - Loyal,2011-11-30 16:39:00,21.0,0,373.05702200772356,0.0,Low Cost Engagement
16916.0,341,3,745.22,2,3,3,8,Mid Value - Stable,2011-11-16 12:08:00,6.0,0,465.79608959564507,0.0,Low Cost Engagement
16917.0,246,3,1848.88,2,3,4,9,Mid Value - Stable,,,1,524.5974103217185,524.5974103217185,High Priority Retention
16918.0,19,19,3138.06,5,5,5,15,High Value - Loyal,,,1,673.1486366265697,673.1486366265697,High Priority Retention
16919.0,125,28,5053.81,3,5,5,13,High Value - Loyal,,,1,196.2199692504576,196.2199692504576,Low Cost Engagement
16920.0,380,1,355.45,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16921.0,30,3,446.67,4,3,2,9,Mid Value - Stable,,,1,104.30168801513533,104.30168801513533,Low Cost Engagement
16922.0,542,1,611.08,1,1,3,5,Low Value - Likely Churn,,,1,-3.898280457328929,-3.898280457328929,No Action
16923.0,10,38,11655.3,5,5,5,15,High Value - Loyal,2011-11-27 13:00:00,18.0,0,2973.1104053776576,0.0,Loyalty / Upsell
16924.0,34,2,523.65,4,2,2,8,New / Low Engagement,2011-11-18 12:53:00,9.0,0,802.468236360302,0.0,Loyalty / Upsell
16925.0,509,1,125.65,1,1,1,3,Low Value - Likely Churn,,,1,-4.106302334122172,-4.106302334122172,No Action
16926.0,340,6,1410.4,2,4,4,10,High Value - At Risk,,,1,101.69522178425179,101.69522178425179,Low Cost Engagement
16927.0,85,3,543.05,3,3,2,8,Mid Value - Stable,,,1,179.78177359776006,179.78177359776006,Low Cost Engagement
16928.0,49,33,3993.58,4,5,5,14,High Value - Loyal,,,1,884.149255486923,884.149255486923,High Priority Retention
16929.0,6,4,645.5,5,3,3,11,Mid Value - Stable,2011-12-06 08:37:00,26.0,0,998.3634474763211,0.0,Loyalty / Upsell
16930.0,37,2,207.11,4,2,1,7,New / Low Engagement,2011-11-13 16:13:00,4.0,0,430.52179222524353,0.0,Low Cost Engagement
16931.0,9,21,4523.09,5,5,5,15,High Value - Loyal,2011-12-04 13:15:00,25.0,0,1998.6375055353888,0.0,Loyalty / Upsell
16932.0,22,3,440.71,4,3,2,9,Mid Value - Stable,,,1,122.96831545166906,122.96831545166906,Low Cost Engagement
16933.0,204,14,2777.55,3,5,5,13,High Value - Loyal,2011-12-08 12:54:00,29.0,0,612.4174027244021,0.0,Loyalty / Upsell
16934.0,24,7,2090.74,4,4,4,12,Mid Value - Stable,,,1,502.0962466852104,502.0962466852104,High Priority Retention
16935.0,351,3,535.1,2,3,2,7,Mid Value - Stable,,,1,30.622871626237966,30.622871626237966,No Action
16936.0,355,1,288.49,2,1,2,5,Low Value - Likely Churn,2011-11-14 11:04:00,4.0,0,187.36661993993843,0.0,Low Cost Engagement
16937.0,468,1,202.1,1,1,1,3,Low Value - Likely Churn,,,1,-4.407736690085119,-4.407736690085119,No Action
16938.0,149,9,5884.3,3,4,5,12,Mid Value - Stable,2011-12-01 10:20:00,21.0,0,1420.0159496482756,0.0,Loyalty / Upsell
16939.0,458,3,449.0,1,3,2,6,Low Value - Likely Churn,,,1,48.81105732232347,48.81105732232347,No Action
16940.0,21,11,6245.41,4,5,5,14,High Value - Loyal,,,1,1342.5037707724325,1342.5037707724325,High Priority Retention
16941.0,581,1,33.0,1,1,1,3,Low Value - Likely Churn,,,1,-3.671636877735615,-3.671636877735615,No Action
16942.0,3,9,1632.4,5,4,4,13,High Value - Loyal,2011-11-27 12:40:00,17.0,0,1097.5266313563607,0.0,Loyalty / Upsell
16943.0,181,7,816.73,3,4,3,10,Mid Value - Stable,,,1,265.24938851695043,265.24938851695043,Low Cost Engagement
16944.0,579,1,101.36,1,1,1,3,Low Value - Likely Churn,,,1,-3.6826155527597755,-3.6826155527597755,No Action
16945.0,1,34,8225.960000000001,5,5,5,15,High Value - Loyal,2011-11-18 11:39:00,8.0,0,1875.447510429245,0.0,Loyalty / Upsell
16946.0,352,6,1199.54,2,4,4,10,High Value - At Risk,,,1,88.78604994335866,88.78604994335866,No Action
16947.0,205,10,896.73,3,5,3,11,Mid Value - Stable,,,1,79.58129708100427,79.58129708100427,No Action
16948.0,108,7,868.77,3,4,3,10,Mid Value - Stable,,,1,201.0420584944696,201.0420584944696,Low Cost Engagement
16949.0,10,6,1079.23,5,4,3,12,Mid Value - Stable,2011-12-06 11:07:00,26.0,0,575.0246032221887,0.0,Loyalty / Upsell
16950.0,26,12,3725.19,4,5,5,14,High Value - Loyal,,,1,834.6559122490812,834.6559122490812,High Priority Retention
16951.0,92,4,1262.75,3,3,4,10,Mid Value - Stable,,,1,117.14996556267775,117.14996556267775,Low Cost Engagement
16952.0,78,5,798.78,3,4,3,10,Mid Value - Stable,,,1,150.34833914111618,150.34833914111618,Low Cost Engagement
16954.0,29,17,5422.81,4,5,5,14,High Value - Loyal,2011-12-09 09:46:00,29.0,0,1357.7687271649756,0.0,Loyalty / Upsell
16955.0,154,9,1261.16,3,4,4,11,Mid Value - Stable,,,1,283.1747585041431,283.1747585041431,Low Cost Engagement
16957.0,208,2,416.64,3,2,2,7,Mid Value - Stable,,,1,166.5702750441759,166.5702750441759,Low Cost Engagement
16958.0,404,1,809.44,1,1,3,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16959.0,56,1,117.35,4,1,1,6,New / Low Engagement,,,1,,,Low Cost Engagement
16960.0,8,9,2021.98,5,4,4,13,High Value - Loyal,,,1,431.2486098913264,431.2486098913264,Low Cost Engagement
16961.0,85,6,773.01,3,4,3,10,Mid Value - Stable,,,1,193.0337952151466,193.0337952151466,Low Cost Engagement
16962.0,379,1,251.04,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16963.0,156,1,110.55,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16964.0,702,2,207.85,1,2,1,4,Low Value - Likely Churn,,,1,-3.106802208792504,-3.106802208792504,No Action
16965.0,196,1,201.19,3,1,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16966.0,12,8,1483.31,5,4,4,13,High Value - Loyal,2011-12-01 13:40:00,22.0,0,1111.2623572824143,0.0,Loyalty / Upsell
16967.0,158,1,319.02,3,1,2,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16968.0,77,1,253.31,3,1,2,6,Low Value - Likely Churn,2011-12-05 15:02:00,26.0,0,364.81130245091754,0.0,Low Cost Engagement
16969.0,8,3,650.41,5,3,3,11,Mid Value - Stable,,,1,245.34437132630995,245.34437132630995,Low Cost Engagement
16970.0,595,1,71.4,1,1,1,3,Low Value - Likely Churn,,,1,-3.5913409693724674,-3.5913409693724674,No Action
16971.0,7,1,357.21,5,1,2,8,New / Low Engagement,2011-12-07 09:15:00,27.0,0,12.506562938372282,0.0,Low Cost Engagement
16972.0,352,2,786.25,2,2,3,7,Mid Value - Stable,,,1,161.2620658800469,161.2620658800469,Low Cost Engagement
16973.0,355,1,127.0,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16974.0,492,2,365.5,1,2,2,5,Low Value - Likely Churn,,,1,45.13267420552933,45.13267420552933,No Action
16975.0,383,5,902.42,2,4,3,9,High Value - At Risk,,,1,17.168714458953144,17.168714458953144,No Action
16976.0,236,1,251.52,2,1,2,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16977.0,364,4,496.0,2,3,2,7,Mid Value - Stable,,,1,91.43656872685466,91.43656872685466,No Action
16978.0,47,3,768.88,4,3,3,10,Mid Value - Stable,,,1,148.14909240562238,148.14909240562238,Low Cost Engagement
16979.0,5,9,1834.68,5,4,4,13,High Value - Loyal,2011-12-06 12:21:00,26.0,0,913.5572991159229,0.0,Loyalty / Upsell
16980.0,224,3,1473.3300000000002,2,3,4,9,Mid Value - Stable,,,1,422.3498147387178,422.3498147387178,Low Cost Engagement
16981.0,509,1,-4620.86,1,1,1,3,Low Value - Likely Churn,,,1,-4.106302334122172,-4.106302334122172,No Action
16982.0,30,1,384.06,4,1,2,7,New / Low Engagement,,,1,,,Low Cost Engagement
16983.0,66,10,2958.22,3,5,5,13,High Value - Loyal,2011-11-27 12:10:00,17.0,0,1306.8619600919612,0.0,Loyalty / Upsell
16984.0,47,19,10599.42,4,5,5,14,High Value - Loyal,,,1,2262.4397616972133,2262.4397616972133,High Priority Retention
16985.0,57,24,9162.08,4,5,5,14,High Value - Loyal,2011-11-22 13:33:00,13.0,0,2292.705785946187,0.0,Loyalty / Upsell
16986.0,414,9,3015.55,1,4,5,10,High Value - At Risk,2011-11-10 11:55:00,0.0,0,629.8798460552679,0.0,Loyalty / Upsell
16987.0,11,11,2292.07,5,5,4,14,High Value - Loyal,2011-12-06 17:26:00,27.0,0,559.045420517537,0.0,Loyalty / Upsell
16988.0,349,1,256.55,2,1,2,5,Low Value - Likely Churn,2011-12-04 16:02:00,25.0,0,93.29797951359141,0.0,Low Cost Engagement
16989.0,32,4,1027.65,4,3,3,10,Mid Value - Stable,2011-12-02 16:39:00,23.0,0,272.3411933232761,0.0,Low Cost Engagement
16990.0,188,2,344.0,3,2,2,7,Mid Value - Stable,,,1,102.3369687520943,102.3369687520943,Low Cost Engagement
16991.0,390,1,1041.21,2,1,3,6,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16992.0,6,14,5245.65,5,5,5,15,High Value - Loyal,2011-11-29 11:50:00,19.0,0,1357.0685668435065,0.0,Loyalty / Upsell
16993.0,432,3,1688.15,1,3,4,8,Mid Value - Stable,,,1,269.29846942619145,269.29846942619145,Low Cost Engagement
16994.0,595,1,-779.32,1,1,1,3,Low Value - Likely Churn,,,1,-3.5913409693724674,-3.5913409693724674,No Action
16995.0,341,1,-2.5,2,1,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
16996.0,77,12,1628.98,3,5,4,12,Mid Value - Stable,2011-11-09 16:43:00,0.0,0,647.1970829356197,0.0,Loyalty / Upsell
16997.0,257,3,702.0,2,3,3,8,Mid Value - Stable,,,1,65.48848527082566,65.48848527082566,No Action
16998.0,119,7,394.02,3,4,2,9,Mid Value - Stable,,,1,110.87891637696592,110.87891637696592,Low Cost Engagement
16999.0,43,1,245.83,4,1,1,6,New / Low Engagement,2011-11-16 13:53:00,7.0,0,567.5337073060803,0.0,Loyalty / Upsell
17000.0,365,2,406.3,2,2,2,6,Low Value - Likely Churn,,,1,41.274228234635096,41.274228234635096,No Action
17001.0,15,17,5875.52,5,5,5,15,High Value - Loyal,2011-12-09 09:38:00,29.0,0,1621.9224478624944,0.0,Loyalty / Upsell
17002.0,42,8,2565.6,4,4,4,12,Mid Value - Stable,,,1,652.1757750830344,652.1757750830344,High Priority Retention
17003.0,371,4,830.16,2,3,3,8,Mid Value - Stable,,,1,164.2780282621505,164.2780282621505,Low Cost Engagement
17004.0,15,4,2425.16,5,3,4,12,Mid Value - Stable,,,1,836.1420206989401,836.1420206989401,High Priority Retention
17005.0,440,3,732.41,1,3,3,7,Mid Value - Stable,,,1,80.21566034671423,80.21566034671423,No Action
17006.0,0,6,1244.15,5,4,4,13,High Value - Loyal,2011-12-05 12:09:00,25.0,0,401.74858355536577,0.0,Low Cost Engagement
17007.0,20,8,1107.6,5,4,3,12,Mid Value - Stable,,,1,345.7038026275683,345.7038026275683,Low Cost Engagement
17008.0,398,1,81.36,1,1,1,3,Low Value - Likely Churn,,,1,,,Low Cost Engagement
17009.0,520,1,242.06,1,1,1,3,Low Value - Likely Churn,,,1,-4.032331010317845,-4.032331010317845,No Action
17011.0,616,3,265.8,1,3,2,6,Low Value - Likely Churn,2011-11-09 13:30:00,0.0,0,70.62446262144213,0.0,Low Cost Engagement
17012.0,694,1,384.16,1,1,2,4,Low Value - Likely Churn,,,1,-3.138455250586925,-3.138455250586925,No Action
17013.0,572,2,-3224.76,1,2,1,4,Low Value - Likely Churn,,,1,-3.7159497529886893,-3.7159497529886893,No Action
17014.0,1,3,334.31,5,3,2,10,Mid Value - Stable,2011-12-01 14:09:00,22.0,0,757.5275829917028,0.0,Loyalty / Upsell
17015.0,40,2,1569.98,4,2,4,10,New / Low Engagement,2011-11-11 10:45:00,1.0,0,1305.400130769867,0.0,Loyalty / Upsell
17016.0,546,1,552.4,1,2,2,5,Low Value - Likely Churn,,,1,-3.8737529894156455,-3.8737529894156455,No Action
17017.0,13,37,5965.51,5,5,5,15,High Value - Loyal,2011-12-07 09:32:00,27.0,0,1758.3870672073376,0.0,Loyalty / Upsell
17018.0,10,6,2287.7,5,4,4,13,High Value - Loyal,,,1,489.40335655277244,489.40335655277244,Low Cost Engagement
17019.0,231,12,3674.82,2,5,5,12,High Value - At Risk,2011-11-28 13:06:00,19.0,0,888.3654857509393,0.0,Loyalty / Upsell
17020.0,511,2,935.62,1,2,3,6,Low Value - Likely Churn,,,1,134.6124396864435,134.6124396864435,Low Cost Engagement
17021.0,411,6,1182.22,1,4,4,9,High Value - At Risk,,,1,20.26028555701822,20.26028555701822,No Action
17022.0,0,2,260.0,5,2,2,9,New / Low Engagement,,,1,47.42135032637921,47.42135032637921,No Action
17023.0,386,3,800.18,2,3,3,8,Mid Value - Stable,,,1,159.72051360748742,159.72051360748742,Low Cost Engagement
17024.0,14,3,95.85,5,3,1,9,Mid Value - Stable,,,1,74.77414532698862,74.77414532698862,No Action
17025.0,30,5,1510.64,4,4,4,12,Mid Value - Stable,,,1,206.39806336803326,206.39806336803326,Low Cost Engagement
17026.0,154,3,208.98,3,3,1,7,Mid Value - Stable,,,1,87.43491912438722,87.43491912438722,No Action
17027.0,48,10,1285.41,4,5,4,13,High Value - Loyal,,,1,278.3893420648827,278.3893420648827,Low Cost Engagement
17028.0,550,3,1593.83,1,3,4,8,Mid Value - Stable,,,1,147.5909258777505,147.5909258777505,Low Cost Engagement
17029.0,80,7,2137.3,3,4,4,11,Mid Value - Stable,,,1,496.3557627847196,496.3557627847196,Low Cost Engagement
17030.0,33,1,146.87,4,2,1,7,New / Low Engagement,,,1,,,Low Cost Engagement
17031.0,124,5,2619.45,3,4,4,11,Mid Value - Stable,2011-11-28 10:23:00,18.0,0,289.19173196470695,0.0,Low Cost Engagement
17032.0,411,13,2150.06,1,5,4,10,High Value - At Risk,,,1,73.92956012824315,73.92956012824315,No Action
17033.0,55,4,1332.79,4,3,4,11,Mid Value - Stable,,,1,483.21204586752964,483.21204586752964,Low Cost Engagement
17034.0,49,5,869.63,4,4,3,11,Mid Value - Stable,2011-11-23 15:14:00,14.0,0,359.0724840031914,0.0,Low Cost Engagement
17035.0,215,5,568.39,2,4,3,9,High Value - At Risk,,,1,123.70722624858178,123.70722624858178,Low Cost Engagement
17036.0,352,1,176.9,2,2,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
17037.0,47,2,1253.22,4,2,4,10,New / Low Engagement,,,1,6.3036881778432186,6.3036881778432186,No Action
17038.0,384,1,630.77,2,2,3,7,Mid Value - Stable,2011-11-09 13:50:00,0.0,0,76.3617102657648,0.0,Low Cost Engagement
17039.0,573,1,1954.99,1,2,4,7,Mid Value - Stable,,,1,-3.710352137635822,-3.710352137635822,No Action
17040.0,107,2,463.25,3,2,2,7,Mid Value - Stable,,,1,223.105174079292,223.105174079292,Low Cost Engagement
17041.0,78,6,1339.8,3,4,4,11,Mid Value - Stable,2011-11-13 11:21:00,3.0,0,457.1442826978052,0.0,Low Cost Engagement
17042.0,90,4,922.82,3,3,3,9,Mid Value - Stable,2011-12-07 12:26:00,27.0,0,530.564752133973,0.0,Loyalty / Upsell
17043.0,1,8,2616.55,5,4,4,13,High Value - Loyal,,,1,547.1017043712059,547.1017043712059,High Priority Retention
17044.0,328,14,10935.07,2,5,5,12,High Value - At Risk,2011-12-01 08:54:00,21.0,0,2529.9328393329397,0.0,Loyalty / Upsell
17045.0,82,5,827.6800000000001,3,4,3,10,Mid Value - Stable,,,1,191.54816908870436,191.54816908870436,Low Cost Engagement
17046.0,126,5,1906.07,3,4,4,11,Mid Value - Stable,,,1,479.43621551774953,479.43621551774953,Low Cost Engagement
17047.0,54,6,2289.23,4,4,4,12,Mid Value - Stable,,,1,511.2657723987384,511.2657723987384,High Priority Retention
17048.0,84,11,1991.45,3,5,4,12,Mid Value - Stable,,,1,434.9953010193762,434.9953010193762,Low Cost Engagement
17049.0,22,22,8516.9,4,5,5,14,High Value - Loyal,2011-12-07 10:48:00,27.0,0,2312.439828280835,0.0,Loyalty / Upsell
17050.0,65,12,4391.66,3,5,5,13,High Value - Loyal,,,1,1002.2439383686062,1002.2439383686062,High Priority Retention
17051.0,163,4,714.39,3,3,3,9,Mid Value - Stable,,,1,164.90595226665073,164.90595226665073,Low Cost Engagement
17053.0,98,2,496.38,3,2,2,7,Mid Value - Stable,,,1,3.7542407035429934,3.7542407035429934,No Action
17054.0,104,5,1204.82,3,4,4,11,Mid Value - Stable,2011-11-11 12:56:00,2.0,0,688.2911324122734,0.0,Loyalty / Upsell
17055.0,415,1,239.55,1,2,1,4,Low Value - Likely Churn,,,1,,,Low Cost Engagement
17056.0,707,1,128.60000000000002,1,2,1,4,Low Value - Likely Churn,,,1,-3.0873416548105377,-3.0873416548105377,No Action
17057.0,565,1,294.74,1,2,2,5,Low Value - Likely Churn,,,1,-3.755611847352802,-3.755611847352802,No Action
17058.0,51,3,1179.89,4,3,4,11,Mid Value - Stable,,,1,464.96487346618494,464.96487346618494,Low Cost Engagement
17059.0,79,9,4739.89,3,4,5,12,Mid Value - Stable,2011-11-10 12:27:00,0.0,0,1312.9026207357797,0.0,Loyalty / Upsell
17060.0,235,1,234.24,2,2,1,5,Low Value - Likely Churn,,,1,,,Low Cost Engagement
17061.0,43,12,5116.13,4,5,5,14,High Value - Loyal,,,1,1881.0820804560099,1881.0820804560099,High Priority Retention
17062.0,283,7,1204.32,2,4,4,10,High Value - At Risk,,,1,65.83423244763266,65.83423244763266,No Action
17063.0,20,21,3212.36,5,5,5,15,High Value - Loyal,2011-12-01 08:46:00,21.0,0,753.3144786279422,0.0,Loyalty / Upsell
17064.0,28,3,859.35,4,3,3,10,Mid Value - Stable,,,1,440.7009743665302,440.7009743665302,Low Cost Engagement
17065.0,112,3,82.35,3,3,1,7,Mid Value - Stable,,,1,1.6022911308851433,1.6022911308851433,No Action
17066.0,695,1,228.34,1,2,1,4,Low Value - Likely Churn,,,1,-3.1344633475965917,-3.1344633475965917,No Action
17067.0,694,3,454.54,1,3,2,6,Low Value - Likely Churn,,,1,11.035367488044663,11.035367488044663,No Action
17068.0,19,47,8816.65,5,5,5,15,High Value - Loyal,2011-11-27 13:14:00,18.0,0,2315.1169443733247,0.0,Loyalty / Upsell
17069.0,47,19,5067.61,4,5,5,14,High Value - Loyal,2011-11-11 17:13:00,2.0,0,1196.540978171395,0.0,Loyalty / Upsell
17070.0,83,2,445.32,3,2,2,7,Mid Value - Stable,,,1,200.83235346682534,200.83235346682534,Low Cost Engagement
17071.0,29,17,3316.19,4,5,5,14,High Value - Loyal,2011-12-01 09:06:00,21.0,0,840.6710489745061,0.0,Loyalty / Upsell
17072.0,594,1,282.05,1,2,2,5,Low Value - Likely Churn,,,1,-3.5965844316369555,-3.5965844316369555,No Action
17073.0,22,3,1166.72,4,3,4,11,Mid Value - Stable,2011-11-22 11:47:00,12.0,0,1310.7626951587722,0.0,Loyalty / Upsell
17074.0,532,1,203.05,1,2,1,4,Low Value - Likely Churn,,,1,-3.9609824802357747,-3.9609824802357747,No Action
17075.0,222,10,2083.33,2,5,4,11,High Value - At Risk,2011-11-22 11:58:00,12.0,0,490.98474280310774,0.0,Low Cost Engagement
17076.0,5,6,1242.75,5,4,4,13,High Value - Loyal,,,1,297.211531948538,297.211531948538,Low Cost Engagement
