Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,last_purchase_post,days_until_next_purchase,churned
16986.0,414,9,3015.55,1,4,5,10,High Value - At Risk,2011-11-10 11:55:00,0.0,0
16987.0,11,11,2292.07,5,5,4,14,High Value - Loyal,2011-12-06 17:26:00,27.0,0
16988.0,349,1,256.55,2,1,2,5,Low Value - Likely Churn,2011-12-04 16:02:00,25.0,0
16989.0,32,4,1027.65,4,3,3,10,Mid Value - Stable,2011-12-02 16:39:00,23.0,0
16990.0,188,2,344.0,3,2,2,7,Mid Value - Stable,,,1
16991.0,390,1,1041.21,2,1,3,6,Low Value - Likely Churn,,,1
16992.0,6,14,5245.65,5,5,5,15,High Value - Loyal,2011-11-29 11:50:00,19.0,0
16993.0,432,3,1688.15,1,3,4,8,Mid Value - Stable,,,1
16994.0,595,1,-779.32,1,1,1,3,Low Value - Likely Churn,,,1
16995.0,341,1,-2.5,2,1,1,4,Low Value - Likely Churn,,,1
16996.0,77,12,1628.98,3,5,4,12,Mid Value - Stable,2011-11-09 16:43:00,0.0,0
16997.0,257,3,702.0,2,3,3,8,Mid Value - Stable,,,1
16998.0,119,7,394.02,3,4,2,9,Mid Value - Stable,,,1
16999.0,43,1,245.83,4,1,1,6,New / Low Engagement,2011-11-16 13:53:00,7.0,0
17000.0,365,2,406.3,2,2,2,6,Low Value - Likely Churn,,,1
17001.0,15,17,5875.52,5,5,5,15,High Value - Loyal,2011-12-09 09:38:00,29.0,0
17002.0,42,8,2565.6,4,4,4,12,Mid Value - Stable,,,1
17003.0,371,4,830.16,2,3,3,8,Mid Value - Stable,,,1
17004.0,15,4,2425.16,5,3,4,12,Mid Value - Stable,,,1
17005.0,440,3,732.41,1,3,3,7,Mid Value - Stable,,,1
17006.0,0,6,1244.15,5,4,4,13,High Value - Loyal,2011-12-05 12:09:00,25.0,0
17007.0,20,8,1107.6,5,4,3,12,Mid Value - Stable,,,1
17008.0,398,1,81.36,1,1,1,3,Low Value - Likely Churn,,,1
17009.0,520,1,242.06,1,1,1,3,Low Value - Likely Churn,,,1
17011.0,616,3,265.8,1,3,2,6,Low Value - Likely Churn,2011-11-09 13:30:00,0.0,0
17012.0,694,1,384.16,1,1,2,4,Low Value - Likely Churn,,,1
17013.0,572,2,-3224.76,1,2,1,4,Low Value - Likely Churn,,,1
17014.0,1,3,334.31,5,3,2,10,Mid Value - Stable,2011-12-01 14:09:00,22.0,0
17015.0,40,2,1569.98,4,2,4,10,New / Low Engagement,2011-11-11 10:45:00,1.0,0
17016.0,546,1,552.4,1,2,2,5,Low Value - Likely Churn,,,1
17017.0,13,37,5965.51,5,5,5,15,High Value - Loyal,2011-12-07 09:32:00,27.0,0
17018.0,10,6,2287.7,5,4,4,13,High Value - Loyal,,,1
17019.0,231,12,3674.82,2,5,5,12,High Value - At Risk,2011-11-28 13:06:00,19.0,0
17020.0,511,2,935.62,1,2,3,6,Low Value - Likely Churn,,,1
17021.0,411,6,1182.22,1,4,4,9,High Value - At Risk,,,1
17022.0,0,2,260.0,5,2,2,9,New / Low Engagement,,,1
17023.0,386,3,800.18,2,3,3,8,Mid Value - Stable,,,1
17024.0,14,3,95.85,5,3,1,9,Mid Value - Stable,,,1
17025.0,30,5,1510.64,4,4,4,12,Mid Value - Stable,,,1
17026.0,154,3,208.98,3,3,1,7,Mid Value - Stable,,,1
17027.0,48,10,1285.41,4,5,4,13,High Value - Loyal,,,1
17028.0,550,3,1593.83,1,3,4,8,Mid Value - Stable,,,1
17029.0,80,7,2137.3,3,4,4,11,Mid Value - Stable,,,1
17030.0,33,1,146.87,4,2,1,7,New / Low Engagement,,,1
17031.0,124,5,2619.45,3,4,4,11,Mid Value - Stable,2011-11-28 10:23:00,18.0,0
17032.0,411,13,2150.06,1,5,4,10,High Value - At Risk,,,1
17033.0,55,4,1332.79,4,3,4,11,Mid Value - Stable,,,1
17034.0,49,5,869.63,4,4,3,11,Mid Value - Stable,2011-11-23 15:14:00,14.0,0
17035.0,215,5,568.39,2,4,3,9,High Value - At Risk,,,1
17036.0,352,1,176.9,2,2,1,5,Low Value - Likely Churn,,,1
17037.0,47,2,1253.22,4,2,4,10,New / Low Engagement,,,1
17038.0,384,1,630.77,2,2,3,7,Mid Value - Stable,2011-11-09 13:50:00,0.0,0
17039.0,573,1,1954.99,1,2,4,7,Mid Value - Stable,,,1
17040.0,107,2,463.25,3,2,2,7,Mid Value - Stable,,,1
17041.0,78,6,1339.8,3,4,4,11,Mid Value - Stable,2011-11-13 11:21:00,3.0,0
17042.0,90,4,922.82,3,3,3,9,Mid Value - Stable,2011-12-07 12:26:00,27.0,0
17043.0,1,8,2616.55,5,4,4,13,High Value - Loyal,,,1
17044.0,328,14,10935.07,2,5,5,12,High Value - At Risk,2011-12-01 08:54:00,21.0,0
17045.0,82,5,827.6800000000001,3,4,3,10,Mid Value - Stable,,,1
17046.0,126,5,1906.07,3,4,4,11,Mid Value - Stable,,,1
17047.0,54,6,2289.23,4,4,4,12,Mid Value - Stable,,,1
17048.0,84,11,1991.45,3,5,4,12,Mid Value - Stable,,,1
17049.0,22,22,8516.9,4,5,5,14,High Value - Loyal,2011-12-07 10:48:00,27.0,0
17050.0,65,12,4391.66,3,5,5,13,High Value - Loyal,,,1
17051.0,163,4,714.39,3,3,3,9,Mid Value - Stable,,,1
17053.0,98,2,496.38,3,2,2,7,Mid Value - Stable,,,1
17054.0,104,5,1204.82,3,4,4,11,Mid Value - Stable,2011-11-11 12:56:00,2.0,0
17055.0,415,1,239.55,1,2,1,4,Low Value - Likely Churn,,,1
17056.0,707,1,128.60000000000002,1,2,1,4,Low Value - Likely Churn,,,1
17057.0,565,1,294.74,1,2,2,5,Low Value - Likely Churn,,,1
17058.0,51,3,1179.89,4,3,4,11,Mid Value - Stable,,,1
17059.0,79,9,4739.89,3,4,5,12,Mid Value - Stable,2011-11-10 12:27:00,0.0,0
17060.0,235,1,234.24,2,2,1,5,Low Value - Likely Churn,,,1
17061.0,43,12,5116.13,4,5,5,14,High Value - Loyal,,,1
17062.0,283,7,1204.32,2,4,4,10,High Value - At Risk,,,1
17063.0,20,21,3212.36,5,5,5,15,High Value - Loyal,2011-12-01 08:46:00,21.0,0
17064.0,28,3,859.35,4,3,3,10,Mid Value - Stable,,,1
17065.0,112,3,82.35,3,3,1,7,Mid Value - Stable,,,1
17066.0,695,1,228.34,1,2,1,4,Low Value - Likely Churn,,,1
17067.0,694,3,454.54,1,3,2,6,Low Value - Likely Churn,,,1
17068.0,19,47,8816.65,5,5,5,15,High Value - Loyal,2011-11-27 13:14:00,18.0,0
17069.0,47,19,5067.61,4,5,5,14,High Value - Loyal,2011-11-11 17:13:00,2.0,0
17070.0,83,2,445.32,3,2,2,7,Mid Value - Stable,,,1
17071.0,29,17,3316.19,4,5,5,14,High Value - Loyal,2011-12-01 09:06:00,21.0,0
17072.0,594,1,282.05,1,2,2,5,Low Value - Likely Churn,,,1
17073.0,22,3,1166.72,4,3,4,11,Mid Value - Stable,2011-11-22 11:47:00,12.0,0
17074.0,532,1,203.05,1,2,1,4,Low Value - Likely Churn,,,1
17075.0,222,10,2083.33,2,5,4,11,High Value - At Risk,2011-11-22 11:58:00,12.0,0
17076.0,5,6,1242.75,5,4,4,13,High Value - Loyal,,,1
17077.0,547,1,306.0,1,2,2,5,Low Value - Likely Churn,,,1
17078.0,5,2,378.2,5,2,2,9,New / Low Engagement,,,1
17079.0,47,1,118.8,4,2,1,7,New / Low Engagement,,,1
17080.0,237,7,744.11,2,4,3,9,High Value - At Risk,2011-11-17 12:59:00,8.0,0
17081.0,15,5,786.13,5,4,3,12,Mid Value - Stable,2011-11-14 12:56:00,5.0,0
17082.0,2,6,4732.03,5,4,5,14,High Value - Loyal,,,1
17083.0,78,11,4035.08,3,5,5,13,High Value - Loyal,,,1
17084.0,4,4,5199.72,5,3,5,13,High Value - Loyal,,,1
17085.0,92,32,7757.41,3,5,5,13,High Value - Loyal,,,1
17086.0,0,4,1252.06,5,3,4,12,Mid Value - Stable,2011-12-02 13:54:00,23.0,0
17087.0,707,1,221.53,1,2,1,4,Low Value - Likely Churn,,,1
17088.0,42,3,1751.73,4,3,4,11,Mid Value - Stable,2011-11-11 14:23:00,2.0,0
17089.0,355,1,128.45,2,2,1,5,Low Value - Likely Churn,,,1
17090.0,15,14,2831.9,5,5,5,15,High Value - Loyal,2011-12-05 13:44:00,26.0,0
17091.0,1,22,7326.7,5,5,5,15,High Value - Loyal,2011-12-07 10:43:00,27.0,0
17092.0,19,14,5563.31,5,5,5,15,High Value - Loyal,,,1
17093.0,562,1,235.88,1,2,1,4,Low Value - Likely Churn,,,1
17094.0,287,3,370.4,2,3,2,7,Mid Value - Stable,,,1
17095.0,268,10,1550.24,2,5,4,11,High Value - At Risk,2011-11-17 16:40:00,8.0,0
17096.0,23,15,3379.15,4,5,5,14,High Value - Loyal,2011-11-30 15:05:00,21.0,0
17097.0,69,8,1009.06,3,4,3,10,Mid Value - Stable,2011-12-07 17:05:00,28.0,0
17098.0,351,3,591.0699999999999,2,3,3,8,Mid Value - Stable,,,1
17099.0,502,1,582.17,1,2,3,6,Low Value - Likely Churn,,,1
17101.0,21,5,1785.05,4,4,4,12,Mid Value - Stable,2011-11-29 13:57:00,20.0,0
17102.0,231,1,25.5,2,2,1,5,Low Value - Likely Churn,,,1
17103.0,691,1,424.3,1,2,2,5,Low Value - Likely Churn,,,1
17104.0,393,1,474.03,1,2,2,5,Low Value - Likely Churn,,,1
17105.0,128,2,665.78,3,2,3,8,Mid Value - Stable,,,1
17106.0,358,1,491.23,2,2,2,6,Low Value - Likely Churn,,,1
17107.0,2,13,15616.82,5,5,5,15,High Value - Loyal,,,1
17108.0,633,1,174.95,1,2,1,4,Low Value - Likely Churn,,,1
17109.0,1,9,1171.24,5,4,4,13,High Value - Loyal,2011-11-10 16:59:00,1.0,0
17110.0,134,3,510.7,3,3,2,8,Mid Value - Stable,,,1
17111.0,16,2,476.58,5,2,2,9,New / Low Engagement,,,1
17112.0,472,1,205.17,1,2,1,4,Low Value - Likely Churn,,,1
17113.0,474,8,2109.16,1,4,4,9,High Value - At Risk,,,1
17114.0,2,9,656.33,5,4,3,12,Mid Value - Stable,2011-12-04 12:17:00,24.0,0
17115.0,148,12,2391.61,3,5,4,12,Mid Value - Stable,2011-12-01 14:30:00,22.0,0
17116.0,617,1,389.78,1,2,2,5,Low Value - Likely Churn,,,1
17117.0,257,1,116.2,2,2,1,5,Low Value - Likely Churn,,,1
17118.0,287,1,157.02,2,2,1,5,Low Value - Likely Churn,,,1
17119.0,15,2,533.95,5,2,2,9,New / Low Engagement,2011-12-06 14:40:00,27.0,0
17120.0,202,1,307.46,3,2,2,7,Mid Value - Stable,,,1
17121.0,372,1,314.74,2,2,2,6,Low Value - Likely Churn,,,1
17122.0,88,4,570.5,3,3,3,9,Mid Value - Stable,,,1
17123.0,131,3,977.17,3,3,3,9,Mid Value - Stable,,,1
17124.0,154,1,298.89,3,2,2,7,Mid Value - Stable,,,1
17125.0,19,1,259.35,5,2,2,9,New / Low Engagement,,,1
17126.0,121,11,2057.54,3,5,4,12,Mid Value - Stable,,,1
17127.0,398,5,1155.0300000000002,1,4,4,9,High Value - At Risk,,,1
17128.0,304,1,157.09,2,2,1,5,Low Value - Likely Churn,,,1
17129.0,489,1,31.85,1,2,1,4,Low Value - Likely Churn,,,1
17130.0,651,1,-18.38,1,2,1,4,Low Value - Likely Churn,,,1
17131.0,2,4,1395.84,5,3,4,12,Mid Value - Stable,2011-12-04 12:52:00,25.0,0
17132.0,421,2,1272.8,1,2,4,7,Mid Value - Stable,,,1
17133.0,3,11,12617.14,5,5,5,15,High Value - Loyal,2011-11-24 12:27:00,14.0,0
17134.0,76,3,637.1,3,3,3,9,Mid Value - Stable,,,1
17135.0,7,9,1693.54,5,4,4,13,High Value - Loyal,2011-11-23 16:48:00,14.0,0
17136.0,631,1,231.68,1,2,1,4,Low Value - Likely Churn,,,1
17137.0,385,6,1133.63,2,4,4,10,High Value - At Risk,,,1
17138.0,245,7,4417.27,2,4,5,11,High Value - At Risk,,,1
17139.0,8,28,19023.09,5,5,5,15,High Value - Loyal,2011-11-24 10:12:00,14.0,0
17140.0,216,1,465.32,2,2,2,6,Low Value - Likely Churn,,,1
17141.0,387,4,754.33,2,3,3,8,Mid Value - Stable,,,1
17142.0,208,4,1283.75,3,3,4,10,Mid Value - Stable,,,1
17143.0,386,2,924.11,2,2,3,7,Mid Value - Stable,,,1
17144.0,54,1,595.89,4,2,3,9,New / Low Engagement,2011-12-08 17:57:00,29.0,0
17145.0,434,7,3014.64,1,4,5,10,High Value - At Risk,,,1
17146.0,75,16,5795.99,3,5,5,13,High Value - Loyal,,,1
17147.0,50,15,2703.86,4,5,4,13,High Value - Loyal,2011-11-17 12:32:00,7.0,0
17148.0,21,1,124.88,4,2,1,7,New / Low Engagement,,,1
17149.0,420,1,143.10000000000002,1,2,1,4,Low Value - Likely Churn,,,1
17150.0,346,6,1375.65,2,4,4,10,High Value - At Risk,,,1
17151.0,704,1,231.90000000000003,1,2,1,4,Low Value - Likely Churn,,,1
17152.0,164,5,1830.5,3,4,4,11,Mid Value - Stable,,,1
17154.0,44,1,329.34,4,2,2,8,New / Low Engagement,,,1
17155.0,147,6,784.0600000000001,3,4,3,10,Mid Value - Stable,2011-11-22 12:38:00,12.0,0
17156.0,453,2,572.07,1,2,3,6,Low Value - Likely Churn,,,1
17157.0,141,19,4981.91,3,5,5,13,High Value - Loyal,2011-12-02 09:10:00,22.0,0
17158.0,1,6,1962.3,5,4,4,13,High Value - Loyal,,,1
17159.0,33,5,1483.23,4,4,4,12,Mid Value - Stable,2011-11-18 10:52:00,8.0,0
17160.0,0,18,10201.36,5,5,5,15,High Value - Loyal,,,1
17161.0,413,1,856.01,1,2,3,6,Low Value - Likely Churn,,,1
17162.0,100,10,1455.41,3,5,4,12,Mid Value - Stable,2011-11-11 11:34:00,1.0,0
17163.0,47,3,529.78,4,3,2,9,Mid Value - Stable,2011-11-18 08:57:00,8.0,0
17164.0,2,8,2466.4,5,4,4,13,High Value - Loyal,,,1
17165.0,253,8,1783.63,2,4,4,10,High Value - At Risk,,,1
17166.0,8,3,189.49,5,3,1,9,Mid Value - Stable,,,1
17167.0,349,3,867.11,2,3,3,8,Mid Value - Stable,,,1
17168.0,468,1,400.2,1,2,2,5,Low Value - Likely Churn,,,1
17169.0,19,6,1129.88,5,4,4,13,High Value - Loyal,,,1
17170.0,343,3,118.98,2,3,1,6,Low Value - Likely Churn,,,1
17171.0,258,2,384.59,2,2,2,6,Low Value - Likely Churn,,,1
17172.0,44,6,910.99,4,4,3,11,Mid Value - Stable,,,1
17173.0,12,6,1913.37,5,4,4,13,High Value - Loyal,2011-12-04 14:40:00,25.0,0
17174.0,187,1,59.9,3,2,1,6,Low Value - Likely Churn,,,1
17175.0,13,5,1430.94,5,4,4,13,High Value - Loyal,,,1
17176.0,171,3,902.32,3,3,3,9,Mid Value - Stable,,,1
17177.0,474,1,119.5,1,2,1,4,Low Value - Likely Churn,,,1
17178.0,700,1,436.71,1,2,2,5,Low Value - Likely Churn,,,1
17179.0,147,6,1507.26,3,4,4,11,Mid Value - Stable,,,1
17180.0,25,14,2236.33,4,5,4,13,High Value - Loyal,,,1
17181.0,26,3,465.37,4,3,2,9,Mid Value - Stable,,,1
17182.0,392,2,321.3,1,2,2,5,Low Value - Likely Churn,,,1
17183.0,0,5,2148.1,5,4,4,13,High Value - Loyal,2011-12-02 10:07:00,22.0,0
17184.0,538,2,198.41000000000005,1,2,1,4,Low Value - Likely Churn,,,1
17185.0,561,3,229.46,1,3,1,5,Low Value - Likely Churn,,,1
17186.0,16,2,144.0,5,2,1,8,New / Low Engagement,,,1
17187.0,196,2,467.71,3,2,2,7,Mid Value - Stable,,,1
17188.0,133,15,3702.69,3,5,5,13,High Value - Loyal,2011-11-28 13:53:00,19.0,0
17189.0,75,5,957.63,3,4,3,10,Mid Value - Stable,,,1
17190.0,28,8,1548.04,4,4,4,12,Mid Value - Stable,,,1
17191.0,64,15,4278.38,3,5,5,13,High Value - Loyal,2011-11-11 16:58:00,2.0,0
17192.0,505,1,77.83,1,2,1,4,Low Value - Likely Churn,,,1
17193.0,5,12,2254.6,5,5,4,14,High Value - Loyal,,,1
17194.0,243,3,812.5,2,3,3,8,Mid Value - Stable,,,1
17195.0,624,1,562.98,1,2,3,6,Low Value - Likely Churn,,,1
17196.0,397,1,352.9,1,2,2,5,Low Value - Likely Churn,,,1
17198.0,334,2,1043.32,2,2,3,7,Mid Value - Stable,2011-11-16 10:39:00,6.0,0
17199.0,551,1,145.12,1,2,1,4,Low Value - Likely Churn,,,1
17200.0,356,4,356.71,2,3,2,7,Mid Value - Stable,,,1
17201.0,23,5,1226.44,4,4,4,12,Mid Value - Stable,,,1
17202.0,390,1,160.65,2,2,1,5,Low Value - Likely Churn,,,1
17203.0,5,10,5575.88,5,5,5,15,High Value - Loyal,,,1
17204.0,138,15,5263.69,3,5,5,13,High Value - Loyal,,,1
17205.0,23,3,999.35,4,3,3,10,Mid Value - Stable,,,1
17206.0,22,1,204.24,4,2,1,7,New / Low Engagement,,,1
17207.0,621,1,303.22,1,2,2,5,Low Value - Likely Churn,,,1
17208.0,365,1,115.35,2,2,1,5,Low Value - Likely Churn,,,1
17209.0,618,3,611.6,1,3,3,7,Mid Value - Stable,,,1
17210.0,362,1,253.37,2,2,2,6,Low Value - Likely Churn,,,1
17211.0,17,14,3569.1,5,5,5,15,High Value - Loyal,2011-11-13 12:03:00,3.0,0
17212.0,222,3,794.41,2,3,3,8,Mid Value - Stable,,,1
17213.0,9,20,5078.93,5,5,5,15,High Value - Loyal,,,1
17214.0,29,7,984.12,4,4,3,11,Mid Value - Stable,,,1
17215.0,433,1,186.15,1,2,1,4,Low Value - Likely Churn,,,1
17216.0,523,1,65.05,1,2,1,4,Low Value - Likely Churn,,,1
17217.0,203,2,218.0,3,2,1,6,Low Value - Likely Churn,,,1
17218.0,40,15,3592.56,4,5,5,14,High Value - Loyal,2011-12-05 13:52:00,26.0,0
17219.0,1,2,259.13,5,2,2,9,New / Low Engagement,,,1
17220.0,15,19,4187.97,5,5,5,15,High Value - Loyal,2011-11-15 13:47:00,6.0,0
17221.0,5,4,775.67,5,3,3,11,Mid Value - Stable,2011-12-02 13:35:00,23.0,0
17222.0,34,6,1605.01,4,4,4,12,Mid Value - Stable,,,1
17223.0,279,3,873.53,2,3,3,8,Mid Value - Stable,,,1
17224.0,470,1,100.86,1,2,1,4,Low Value - Likely Churn,,,1
17225.0,551,1,131.15,1,2,1,4,Low Value - Likely Churn,,,1
17226.0,278,3,900.12,2,3,3,8,Mid Value - Stable,,,1
17227.0,30,11,1803.02,4,5,4,13,High Value - Loyal,2011-11-21 10:51:00,11.0,0
17228.0,33,11,2759.71,4,5,5,14,High Value - Loyal,2011-11-24 10:24:00,14.0,0
17229.0,65,2,318.76,3,2,2,7,Mid Value - Stable,,,1
17230.0,233,23,9695.91,2,5,5,12,High Value - At Risk,,,1
17231.0,33,33,6236.54,4,5,5,14,High Value - Loyal,2011-11-27 15:18:00,18.0,0
17233.0,4,3,560.86,5,3,3,11,Mid Value - Stable,,,1
17234.0,152,1,149.89,3,2,1,6,Low Value - Likely Churn,,,1
17235.0,341,7,1696.72,2,4,4,10,High Value - At Risk,2011-11-14 15:51:00,5.0,0
17236.0,148,11,1710.86,3,5,4,12,Mid Value - Stable,2011-11-27 12:00:00,17.0,0
17237.0,345,2,687.39,2,2,3,7,Mid Value - Stable,2011-11-28 15:02:00,19.0,0
17238.0,20,28,6548.96,5,5,5,15,High Value - Loyal,2011-12-07 11:35:00,27.0,0
17239.0,282,6,1174.15,2,4,4,10,High Value - At Risk,,,1
17240.0,565,1,130.6,1,2,1,4,Low Value - Likely Churn,,,1
17241.0,354,12,2744.14,2,5,5,12,High Value - At Risk,,,1
17242.0,77,5,2889.28,3,4,5,12,Mid Value - Stable,,,1
17243.0,8,73,17525.15,5,5,5,15,High Value - Loyal,2011-12-08 13:26:00,29.0,0
17244.0,22,5,1826.04,4,4,4,12,Mid Value - Stable,,,1
17245.0,174,2,371.63,3,2,2,7,Mid Value - Stable,,,1
17246.0,516,2,38.92,1,2,1,4,Low Value - Likely Churn,,,1
17248.0,89,2,546.16,3,2,2,7,Mid Value - Stable,,,1
17249.0,398,1,68.03,1,2,1,4,Low Value - Likely Churn,,,1
17250.0,230,1,162.65,2,2,1,5,Low Value - Likely Churn,2011-12-06 12:15:00,26.0,0
17251.0,332,4,803.73,2,3,3,8,Mid Value - Stable,,,1
17252.0,86,2,353.86,3,2,2,7,Mid Value - Stable,,,1
17254.0,370,1,198.29,2,2,1,5,Low Value - Likely Churn,2011-12-05 12:46:00,25.0,0
17255.0,10,4,799.13,5,3,3,11,Mid Value - Stable,,,1
17256.0,76,5,498.93,3,4,2,9,Mid Value - Stable,,,1
17257.0,405,2,192.73,1,2,1,4,Low Value - Likely Churn,,,1
17258.0,366,2,417.3,2,2,2,6,Low Value - Likely Churn,,,1
17259.0,117,6,1889.34,3,4,4,11,Mid Value - Stable,,,1
17260.0,380,1,120.95,2,2,1,5,Low Value - Likely Churn,,,1
17261.0,479,1,230.44,1,2,1,4,Low Value - Likely Churn,,,1
17262.0,21,11,2757.62,4,5,5,14,High Value - Loyal,,,1
17263.0,177,1,63.440000000000005,3,2,1,6,Low Value - Likely Churn,,,1
17264.0,393,1,279.59,1,2,2,5,Low Value - Likely Churn,,,1
17265.0,108,2,562.9,3,2,3,8,Mid Value - Stable,,,1
17266.0,117,3,320.15,3,3,2,8,Mid Value - Stable,2011-12-07 14:12:00,28.0,0
17267.0,96,2,317.62,3,2,2,7,Mid Value - Stable,,,1
17268.0,77,11,1733.89,3,5,4,12,Mid Value - Stable,,,1
17269.0,355,1,537.46,2,2,2,6,Low Value - Likely Churn,,,1
17270.0,438,2,604.4,1,2,3,6,Low Value - Likely Churn,,,1
17271.0,705,1,210.39,1,2,1,4,Low Value - Likely Churn,,,1
17272.0,11,5,2144.53,5,4,4,13,High Value - Loyal,,,1
17273.0,393,1,141.12,1,2,1,4,Low Value - Likely Churn,,,1
17274.0,4,2,577.38,5,2,3,10,New / Low Engagement,,,1
17275.0,352,1,114.52,2,2,1,5,Low Value - Likely Churn,,,1
17276.0,369,2,451.34,2,2,2,6,Low Value - Likely Churn,,,1
17277.0,197,2,1065.35,3,2,3,8,Mid Value - Stable,,,1
17278.0,210,2,271.24,3,2,2,7,Mid Value - Stable,,,1
17279.0,27,1,187.83,4,2,1,7,New / Low Engagement,,,1
17280.0,407,1,118.86,1,2,1,4,Low Value - Likely Churn,,,1
17281.0,343,6,797.8499999999999,2,4,3,9,High Value - At Risk,,,1
17282.0,99,5,2339.66,3,4,4,11,Mid Value - Stable,,,1
17283.0,348,1,188.46,2,2,1,5,Low Value - Likely Churn,,,1
17284.0,29,11,2328.22,4,5,4,13,High Value - Loyal,,,1
17285.0,597,2,428.34,1,2,2,5,Low Value - Likely Churn,,,1
17286.0,369,2,241.56,2,2,1,5,Low Value - Likely Churn,2011-11-18 12:47:00,8.0,0
17287.0,43,22,3911.9,4,5,5,14,High Value - Loyal,2011-11-13 13:27:00,4.0,0
17288.0,176,9,1743.95,3,4,4,11,Mid Value - Stable,2011-11-30 16:09:00,21.0,0
17289.0,1,11,2069.89,5,5,4,14,High Value - Loyal,,,1
17290.0,351,6,976.2,2,4,3,9,High Value - At Risk,2011-12-06 12:38:00,26.0,0
17291.0,277,1,550.8000000000001,2,2,2,6,Low Value - Likely Churn,,,1
17292.0,441,2,271.75,1,2,2,5,Low Value - Likely Churn,,,1
17293.0,27,15,3252.8,4,5,5,14,High Value - Loyal,2011-12-01 14:37:00,22.0,0
17294.0,638,2,467.79,1,2,2,5,Low Value - Likely Churn,,,1
17295.0,34,1,279.36,4,2,2,8,New / Low Engagement,2011-11-11 10:49:00,1.0,0
17296.0,699,1,338.13,1,2,2,5,Low Value - Likely Churn,,,1
17298.0,70,6,952.52,3,4,3,10,Mid Value - Stable,,,1
17299.0,58,5,925.02,4,4,3,11,Mid Value - Stable,2011-11-28 12:01:00,18.0,0
17300.0,360,2,393.64,2,2,2,6,Low Value - Likely Churn,,,1
17301.0,593,1,132.8,1,2,1,4,Low Value - Likely Churn,2011-11-18 13:43:00,9.0,0
17302.0,1,5,981.38,5,4,3,12,Mid Value - Stable,2011-11-25 09:36:00,15.0,0
17303.0,330,1,250.04,2,2,1,5,Low Value - Likely Churn,,,1
17304.0,503,1,111.5,1,2,1,4,Low Value - Likely Churn,,,1
17305.0,618,1,2135.46,1,2,4,7,Mid Value - Stable,,,1
17306.0,6,21,8706.62,5,5,5,15,High Value - Loyal,2011-11-29 12:14:00,19.0,0
17307.0,334,15,3225.67,2,5,5,12,High Value - At Risk,,,1
17308.0,362,2,4511.76,2,2,5,9,Mid Value - Stable,,,1
17309.0,64,3,330.59000000000003,3,3,2,8,Mid Value - Stable,,,1
17310.0,356,2,1025.1,2,2,3,7,Mid Value - Stable,,,1
17311.0,47,7,3490.66,4,4,5,13,High Value - Loyal,,,1
17312.0,108,3,644.3,3,3,3,9,Mid Value - Stable,,,1
17313.0,0,1,2328.84,5,2,4,11,New / Low Engagement,2011-11-22 09:23:00,12.0,0
17314.0,15,20,4164.33,5,5,5,15,High Value - Loyal,2011-11-15 09:41:00,5.0,0
17315.0,7,45,8809.47,5,5,5,15,High Value - Loyal,2011-12-09 11:58:00,29.0,0
17316.0,389,1,124.45,2,2,1,5,Low Value - Likely Churn,,,1
17317.0,15,5,2524.02,5,4,4,13,High Value - Loyal,,,1
17318.0,694,1,164.28,1,2,1,4,Low Value - Likely Churn,,,1
17319.0,638,1,29.1,1,2,1,4,Low Value - Likely Churn,,,1
17320.0,69,6,2895.77,3,4,5,12,Mid Value - Stable,,,1
17321.0,37,5,1699.93,4,4,4,12,Mid Value - Stable,2011-12-01 13:41:00,22.0,0
17322.0,345,7,900.64,2,4,3,9,High Value - At Risk,,,1
17323.0,31,11,1335.54,4,5,4,13,High Value - Loyal,2011-11-24 17:29:00,15.0,0
17324.0,301,11,1860.87,2,5,4,11,High Value - At Risk,2011-11-22 10:34:00,12.0,0
17325.0,249,3,609.5699999999999,2,3,3,8,Mid Value - Stable,,,1
17326.0,377,2,321.95,2,2,2,6,Low Value - Likely Churn,,,1
17327.0,379,2,152.35,2,2,1,5,Low Value - Likely Churn,,,1
17328.0,642,1,104.7,1,2,1,4,Low Value - Likely Churn,,,1
17329.0,284,4,724.6800000000001,2,3,3,8,Mid Value - Stable,2011-11-25 14:24:00,16.0,0
17330.0,37,3,324.8,4,3,2,9,Mid Value - Stable,2011-11-17 08:56:00,7.0,0
17331.0,93,1,175.2,3,2,1,6,Low Value - Likely Churn,,,1
17332.0,497,5,838.27,1,4,3,8,High Value - At Risk,,,1
17333.0,55,1,494.25,4,2,2,8,New / Low Engagement,,,1
17334.0,270,4,634.73,2,3,3,8,Mid Value - Stable,,,1
17335.0,353,2,508.0,2,2,2,6,Low Value - Likely Churn,,,1
17336.0,441,1,81.12,1,2,1,4,Low Value - Likely Churn,,,1
17337.0,120,7,1944.32,3,4,4,11,Mid Value - Stable,,,1
17338.0,83,18,10610.61,3,5,5,13,High Value - Loyal,2011-11-22 14:23:00,13.0,0
17339.0,63,4,303.36,4,3,2,9,Mid Value - Stable,,,1
17340.0,47,28,17639.69,4,5,5,14,High Value - Loyal,2011-11-30 17:12:00,21.0,0
17341.0,126,5,1889.83,3,4,4,11,Mid Value - Stable,,,1
17342.0,343,7,1155.84,2,4,4,10,High Value - At Risk,,,1
17343.0,324,6,1259.94,2,4,4,10,High Value - At Risk,,,1
